CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,cluster,persona,pc1,pc2,country,avg_basket,tenure_days,annualized_clv_proxy
15709,284,1,133.25,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.621314657959576,-0.18373631647963565,United Kingdom,133.25,0,1599.0
15712,9,5,1072.36,5,4,4,544,Champions,4,Engaged New Buyers,1.2922123583897593,-1.000991999771428,United Kingdom,214.47,278,1407.95
15713,143,2,356.7,2,3,2,232,At Risk,4,Engaged New Buyers,-0.5862420706739461,-0.5652089405792464,United Kingdom,178.35,222,586.47
15714,12,2,330.03000000000003,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,-0.16589753279979422,-1.0947592370986259,United Kingdom,165.02,66,1825.17
15716,146,4,1101.11,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.42911353739711056,0.00024759348806502123,United Kingdom,275.28,223,1802.27
15717,234,1,150.3,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.469618131124967,-0.06975814134765863,United Kingdom,150.3,0,1803.6
15719,33,13,5030.07,3,5,5,355,Loyal Customers,2,VIP B2B Accounts,2.4580546979544566,-0.010097995437266876,United Kingdom,386.93,304,6039.39
15720,24,1,598.73,4,1,3,413,Promising,0,Casual Low-Value Buyers,-0.7167562566965078,1.2387550352398498,United Kingdom,598.73,0,7184.76
15721,12,1,471.4,5,1,2,512,New Customers,0,Casual Low-Value Buyers,-0.7145802608433377,0.7665905754778917,United Kingdom,471.4,0,5656.8
15722,36,5,2211.21,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.4657828671465194,0.27964605369198137,United Kingdom,442.24,254,3177.53
15723,365,1,190.7,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.4114737721041917,0.3501010495147703,United Kingdom,190.7,0,2288.4
15724,201,2,218.25,1,3,1,131,At Risk,4,Engaged New Buyers,-1.2560952489349777,-1.0227461134428149,United Kingdom,109.12,83,959.77
15725,15,1,415.25,4,1,2,412,Promising,0,Casual Low-Value Buyers,-0.8761519177684319,0.6467774729534608,United Kingdom,415.25,0,4983.0
15727,17,7,5159.06,4,5,5,455,Champions,2,VIP B2B Accounts,2.496558953829417,0.7341210242936858,United Kingdom,737.01,342,5506.01
15729,213,1,85.0,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.8913535515075486,-0.8449666956298675,United Kingdom,85.0,0,1020.0
15730,66,3,1120.88,3,3,4,334,Hibernating,3,Loyal Repeat Buyers,0.5267631180198977,0.2853899218035398,United Kingdom,373.63,140,2922.29
15732,212,2,294.12,1,3,2,132,At Risk,4,Engaged New Buyers,-0.9157161911312495,-0.6901870796893987,United Kingdom,147.06,159,675.18
15733,283,1,162.3,1,1,1,111,Hibernating,1,Dormant Former Buyers,-2.4645181711075494,0.07659646945329422,United Kingdom,162.3,0,1947.6
15734,115,2,1339.45,2,3,4,234,At Risk,3,Loyal Repeat Buyers,0.34943452895324595,1.2536796341214291,United Kingdom,669.73,85,5751.76
15737,15,8,1188.12,4,5,4,454,Champions,4,Engaged New Buyers,1.329228088768044,-1.3860547686342295,United Kingdom,148.52,228,1902.03
15738,19,16,4812.42,4,5,5,455,Champions,2,VIP B2B Accounts,2.6751442583113545,-0.506363994576392,United Kingdom,300.78,353,4976.02
15739,66,1,449.12,3,1,2,312,About to Sleep,0,Casual Low-Value Buyers,-1.2343165787000505,1.0883000144940385,United Kingdom,449.12,0,5389.44
15740,49,1,154.88,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-1.9916429004656184,-0.39441268606612345,United Kingdom,154.88,0,1858.56
15743,16,4,775.96,4,4,3,443,Champions,4,Engaged New Buyers,0.7322615657360055,-0.9398339719856377,United Kingdom,193.99,168,1685.87
15744,78,1,34.8,2,1,1,211,Hibernating,1,Dormant Former Buyers,-3.2957375435701373,-2.2480688416524806,United Kingdom,34.8,0,417.6
15745,19,4,1094.59,4,4,4,444,Champions,4,Engaged New Buyers,1.0048539132369,-0.4741938717310952,United Kingdom,273.65,217,1841.13
15746,134,1,196.88,2,1,1,211,Hibernating,1,Dormant Former Buyers,-2.093485177436772,0.1575492325376682,United Kingdom,196.88,0,2362.56
15747,13,3,946.64,5,3,4,534,Potential Loyalists,4,Engaged New Buyers,0.8769488912238411,-0.3233688189511171,United Kingdom,315.55,160,2159.52
15748,40,1,144.36,3,1,1,311,About to Sleep,1,Dormant Former Buyers,-1.98895281172977,-0.5343001230709655,United Kingdom,144.36,0,1732.32
15749,235,3,44534.3,1,3,5,135,At Risk,3,Loyal Repeat Buyers,3.0160272505698167,5.530256120172962,United Kingdom,14844.77,97,167577.52
15750,3,8,2463.05,5,5,5,555,Champions,2,VIP B2B Accounts,2.4012369978827315,-0.7986547904299004,United Kingdom,307.88,364,2469.82
15752,40,7,2626.6,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,1.713731485654372,0.03251401440586067,United Kingdom,375.23,333,2879.01
15753,305,1,79.2,1,1,1,111,Hibernating,1,Dormant Former Buyers,-3.0518465040746983,-0.8538495867697996,United Kingdom,79.2,0,950.4
15754,51,3,458.57,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.04620131098555675,-0.9996245941494287,United Kingdom,152.86,195,858.35
15755,10,6,2364.25,5,5,5,555,Champions,2,VIP B2B Accounts,1.9437688899375227,-0.18340399880345584,United Kingdom,394.04,284,3038.56
15756,61,4,528.01,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.06730911405209954,-1.1580491529649202,United Kingdom,132.0,187,1030.61
15757,66,2,714.42,3,3,3,333,Hibernating,4,Engaged New Buyers,0.11883962765760073,0.22104808526387423,United Kingdom,357.21,152,1715.55
15758,25,1,205.25,4,2,1,421,Promising,1,Dormant Former Buyers,-1.577040194932818,-0.17508844295824336,United Kingdom,205.25,0,2463.0
15759,218,3,253.04,1,3,2,132,At Risk,4,Engaged New Buyers,-1.0010252340592634,-1.4084322917782979,United Kingdom,84.35,139,664.46
15762,65,2,583.75,3,3,3,333,Hibernating,4,Engaged New Buyers,-0.4963641445138774,0.23553971053638786,United Kingdom,291.88,12,7005.0
15763,32,2,1086.92,4,3,4,434,Potential Loyalists,3,Loyal Repeat Buyers,0.43592707061318137,0.7522784657094196,United Kingdom,543.46,45,8816.13
15764,88,6,3279.97,2,5,5,255,Cannot Lose Them,3,Loyal Repeat Buyers,1.5135486649335088,0.7923205828184562,United Kingdom,546.66,188,6368.03
15766,64,1,315.06,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.5065836354210351,0.6097568615561424,United Kingdom,315.06,0,3780.72
15768,116,3,621.8299999999999,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,-0.14887446132873053,-0.3385537906925405,United Kingdom,207.28,110,2063.34
15769,7,26,56252.72,5,5,5,555,Champions,2,VIP B2B Accounts,5.069797742786415,1.85460115773749,United Kingdom,2163.57,363,56562.65
15773,6,1,635.6800000000001,5,2,3,523,New Customers,0,Casual Low-Value Buyers,-0.29555610588241144,1.0187127901662718,United Kingdom,635.68,0,7628.16
15774,69,1,270.8,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.6483026162186951,0.4260687433596595,United Kingdom,270.8,0,3249.6
15775,245,1,104.9,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.7667432374866485,-0.5346423208469991,United Kingdom,104.9,0,1258.8
15776,133,1,241.62,2,2,1,221,At Risk,1,Dormant Former Buyers,-1.9292160173536317,0.42755864369765345,United Kingdom,241.62,0,2899.44
15777,241,4,1047.11,1,4,4,144,Cannot Lose Them,4,Engaged New Buyers,0.12814468755041794,0.12238979688517881,United Kingdom,261.78,120,3184.96
15780,184,3,475.28,1,4,2,142,Cannot Lose Them,4,Engaged New Buyers,-0.4115001080282137,-0.6401580244133233,United Kingdom,158.43,174,997.0
15781,25,3,345.46,4,4,2,442,Champions,4,Engaged New Buyers,0.0002256879714266476,-1.579893132155664,United Kingdom,115.15,280,450.33
15782,10,3,2614.74,5,4,5,545,Champions,3,Loyal Repeat Buyers,1.6243024390421272,1.0533173583122728,United Kingdom,871.58,79,12080.76
15783,11,1,246.3,5,2,1,521,New Customers,0,Casual Low-Value Buyers,-1.2057468277891352,-0.11515708215037686,United Kingdom,246.3,0,2955.6
15785,33,5,2328.9700000000003,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.5375643524038491,0.3251860050189651,United Kingdom,465.79,262,3244.56
15786,46,3,4919.0,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.672692341984442,2.2543760544858955,United Kingdom,1639.67,68,26403.46
15787,26,3,933.26,4,4,3,443,Champions,4,Engaged New Buyers,0.39378418726873116,-0.013537560401109292,United Kingdom,311.09,35,9732.57
15789,358,1,351.3,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.9218952976218173,1.1568939220503605,United Kingdom,351.3,0,4215.6
15790,10,1,218.75,5,2,1,521,New Customers,1,Dormant Former Buyers,-1.2741265039149865,-0.2931163768355445,United Kingdom,218.75,0,2625.0
15791,44,2,1612.69,3,3,4,334,Hibernating,3,Loyal Repeat Buyers,0.8916901316202108,1.2050029028085916,United Kingdom,806.34,160,3678.95
15793,15,3,965.61,4,4,4,444,Champions,4,Engaged New Buyers,0.9384421870018088,-0.3185500704237637,United Kingdom,321.87,253,1393.07
15795,150,1,610.01,2,2,3,223,At Risk,0,Casual Low-Value Buyers,-1.2298307429944753,1.6870793506696224,United Kingdom,610.01,0,7320.12
15796,1,8,2708.61,5,5,5,555,Champions,2,VIP B2B Accounts,2.6448490155704314,-0.8134616989291265,United Kingdom,338.58,301,3284.53
15797,113,4,2207.4,2,4,5,245,Cannot Lose Them,3,Loyal Repeat Buyers,1.0412129831813393,0.8747079031747566,United Kingdom,551.85,206,3911.17
15799,76,3,884.14,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,0.4109203651527229,-0.06802632717150371,United Kingdom,294.71,258,1250.82
15800,107,2,696.89,2,3,3,233,At Risk,4,Engaged New Buyers,-0.05756816072281133,0.31074177035113315,United Kingdom,348.44,139,1829.96
15801,46,3,1063.95,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,0.4422867128296183,0.22437348817977387,United Kingdom,354.65,63,6164.15
15802,143,1,451.42,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.4548522581517,1.2752627880548335,United Kingdom,451.42,0,5417.04
15803,51,1,415.8200000000001,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.2210384433511348,0.9261470025496222,United Kingdom,415.82,0,4989.84
15804,1,13,4206.39,5,5,5,555,Champions,2,VIP B2B Accounts,3.0681405635819536,-0.8654788502239519,United Kingdom,323.57,198,7754.2
15805,23,17,5488.18,4,5,5,455,Champions,2,VIP B2B Accounts,2.7399246231859986,-0.3710666920586647,United Kingdom,322.83,341,5874.44
15806,46,3,784.58,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.43973934992471075,-0.3297199757768048,United Kingdom,261.53,230,1245.09
15807,50,3,903.9,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.128131330490055,0.12715378324665141,United Kingdom,301.3,26,10846.8
15808,306,4,3651.27,1,4,5,145,Cannot Lose Them,3,Loyal Repeat Buyers,0.931562438038407,1.914557162524988,United Kingdom,912.82,63,21154.18
15809,36,5,515.77,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.3202077262416086,-1.6579927684252733,United Kingdom,103.15,266,707.73
15810,79,4,1391.98,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.7895340884381468,0.17125957477631662,United Kingdom,348.0,218,2330.61
15811,22,6,2218.62,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.7118356378460557,-0.11615396923674348,United Kingdom,369.77,343,2360.92
15812,107,5,1801.14,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.9531858649345896,0.28103092143336955,United Kingdom,360.23,210,3130.55
15813,208,2,1303.91,1,3,4,134,At Risk,3,Loyal Repeat Buyers,-0.028942488251026695,1.4714020289056176,United Kingdom,651.95,31,15352.49
15814,17,4,1945.33,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.1460853486015519,0.4817913413135682,United Kingdom,486.33,33,21516.53
15815,64,5,2100.6,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.2115542266715362,0.3740475194396555,United Kingdom,420.12,196,3911.83
15819,49,4,1905.45,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,1.1843046949977902,0.47361370066872993,United Kingdom,476.36,227,3063.83
15820,320,1,206.98,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.3081488450479375,0.42788050572606146,United Kingdom,206.98,0,2483.76
15821,44,2,570.96,3,3,3,333,Hibernating,4,Engaged New Buyers,-0.34088928358231113,0.07806824510521122,United Kingdom,285.48,17,6851.52
15822,3,2,885.47,5,3,3,533,Potential Loyalists,3,Loyal Repeat Buyers,1.2743738541157426,-0.2555671574731817,United Kingdom,442.74,356,907.86
15823,372,1,15.0,1,2,1,121,At Risk,1,Dormant Former Buyers,-4.391748133280151,-2.956309650919624,United Kingdom,15.0,0,180.0
15825,172,1,532.94,2,2,3,223,At Risk,0,Casual Low-Value Buyers,-1.376969220320623,1.5393474201200807,United Kingdom,532.94,0,6395.28
15826,56,3,1654.31,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,0.9009470771555761,0.7542970858003843,United Kingdom,551.44,154,3920.93
15827,73,14,1836.09,2,5,4,254,Cannot Lose Them,2,VIP B2B Accounts,1.451523843250873,-1.2685806360821703,United Kingdom,131.15,299,2241.38
15829,99,2,636.14,2,3,3,233,At Risk,4,Engaged New Buyers,-0.3316615110179824,0.3113029297830151,United Kingdom,318.07,41,5663.2
15830,38,1,576.0,3,2,3,323,About to Sleep,0,Casual Low-Value Buyers,-0.8780101587743566,1.291955460776986,United Kingdom,576.0,0,6912.0
15831,58,3,794.64,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.40937993000596634,-0.27565709444062925,United Kingdom,264.88,265,1094.5
15832,254,1,836.79,1,2,3,123,At Risk,0,Casual Low-Value Buyers,-1.1326345223312502,2.231305148295075,United Kingdom,836.79,0,10041.48
15834,70,4,2225.15,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.186569919136056,0.7738716711229435,United Kingdom,556.29,206,3942.62
15835,44,4,954.09,3,4,4,344,Loyal Customers,4,Engaged New Buyers,0.709061839185233,-0.4977594118461901,United Kingdom,238.52,286,1217.63
15836,50,1,137.37,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-2.0922059032157416,-0.5486111765353916,United Kingdom,137.37,0,1648.44
15837,65,1,391.98,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.3378529885650545,0.9037654092221251,United Kingdom,391.98,0,4703.76
15838,11,19,33643.08,5,5,5,555,Champions,2,VIP B2B Accounts,4.429915919830984,1.7164125433871984,United Kingdom,1770.69,356,34493.61
15839,33,3,1048.49,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,0.6349053900235688,0.060556423014070083,United Kingdom,349.5,114,3357.01
15840,59,2,355.56,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.4568115460889675,-0.6976191286035346,United Kingdom,177.78,113,1148.49
15841,73,4,1224.06,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.7473061935507787,-0.041069304203221066,United Kingdom,306.02,266,1679.63
15843,304,1,118.95000000000002,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.7307833794091874,-0.31792594111325034,United Kingdom,118.95,0,1427.4
15844,46,1,130.73999999999998,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-2.1072749524661516,-0.633307381724716,United Kingdom,130.74,0,1568.88
15845,18,8,3711.77,4,5,5,455,Champions,2,VIP B2B Accounts,2.2450050732055953,0.1290901458513231,United Kingdom,463.97,319,4247.01
15847,38,2,389.27,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.11230053856272149,-0.7701272452058263,United Kingdom,194.64,249,570.62
15850,19,2,234.88,4,3,1,431,Potential Loyalists,4,Engaged New Buyers,-0.41247024646468444,-1.5367356824623402,United Kingdom,117.44,148,579.26
15852,187,2,160.71,1,3,1,131,At Risk,1,Dormant Former Buyers,-1.8552033273352322,-1.2073338732775527,United Kingdom,80.36,10,1928.52
15853,52,1,110.8,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-2.273045829878875,-0.8238245700952401,United Kingdom,110.8,0,1329.6
15854,4,12,2969.12,5,5,5,555,Champions,2,VIP B2B Accounts,2.6061497960553988,-1.0675306426479703,United Kingdom,247.43,357,3035.65
15855,137,5,712.24,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,0.05083356422509289,-0.8343270412610321,United Kingdom,142.45,126,2063.23
15856,4,27,16143.64,5,5,5,555,Champions,2,VIP B2B Accounts,4.227798466757307,0.027429707455482098,United Kingdom,597.91,361,16322.52
15857,19,1,297.0,4,2,2,422,Promising,0,Casual Low-Value Buyers,-1.2073964252730731,0.2537662993974795,United Kingdom,297.0,0,3564.0
15858,16,5,1427.57,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.406742437015065,-0.5229276041714357,United Kingdom,285.51,351,1484.51
15860,41,8,965.16,3,5,4,354,Loyal Customers,4,Engaged New Buyers,0.94824726010354,-1.475998055954236,United Kingdom,120.64,327,1077.32
15861,12,8,3146.92,5,5,5,555,Champions,2,VIP B2B Accounts,2.1829803884808925,-0.15355260531331094,United Kingdom,393.36,254,4522.15
15862,8,4,832.88,5,4,3,543,Champions,4,Engaged New Buyers,1.1190420404657762,-1.0854368347454062,United Kingdom,208.22,365,832.88
15863,26,2,68.84,4,3,1,431,Potential Loyalists,4,Engaged New Buyers,-1.442334279241762,-3.0917870297043546,United Kingdom,34.42,167,150.46
15864,22,6,1936.32,4,5,4,454,Champions,3,Loyal Repeat Buyers,1.5745243558182174,-0.27890025576007205,United Kingdom,322.72,293,2412.14
15865,41,3,895.13,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.524539985763932,-0.14807742442914812,United Kingdom,298.38,173,1888.57
15866,101,1,211.89,2,2,1,221,At Risk,1,Dormant Former Buyers,-1.9530674770109893,0.18902381331473878,United Kingdom,211.89,0,2542.68
15867,5,15,3810.14,5,5,5,555,Champions,2,VIP B2B Accounts,2.826795127085411,-1.011741738023483,United Kingdom,254.01,363,3831.13
15869,277,2,149.64,1,3,1,131,At Risk,1,Dormant Former Buyers,-2.473039918773357,-0.9306257640603762,United Kingdom,74.82,0,1795.68
15870,33,1,351.44,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.2297321896931341,0.6024154206241968,United Kingdom,351.44,0,4217.28
15872,15,2,316.25,4,3,2,432,Potential Loyalists,1,Dormant Former Buyers,-1.044037584022162,-0.6137614835553702,United Kingdom,158.12,0,3795.0
15874,64,7,4405.88,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,1.9123652924323493,0.8774210058361299,United Kingdom,629.41,220,7309.76
15877,2,2,490.33,5,3,3,533,Potential Loyalists,4,Engaged New Buyers,0.3226474175119684,-0.7552223164738859,United Kingdom,245.17,16,5883.96
15880,369,1,329.03000000000003,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.9826794248262312,1.0769413304147928,United Kingdom,329.03,0,3948.36
15881,312,5,501.39,1,4,3,143,Cannot Lose Them,4,Engaged New Buyers,-0.6301748311942923,-1.004564862382512,United Kingdom,100.28,52,3519.37
15882,199,4,516.36,1,4,3,143,Cannot Lose Them,4,Engaged New Buyers,-0.3128773884867497,-0.9000950319052954,United Kingdom,129.09,169,1115.22
15883,2,2,396.48,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,0.2721110002940724,-1.1108455010040494,United Kingdom,198.24,31,4668.23
15885,93,3,379.35,2,4,2,242,Cannot Lose Them,4,Engaged New Buyers,-0.35114662262389273,-1.1233241253154498,United Kingdom,126.45,216,641.03
15886,60,1,181.09,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-1.9264291623070122,-0.14038438292206737,United Kingdom,181.09,0,2173.08
15888,81,1,168.31,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.071134959899634,-0.16773876473124685,United Kingdom,168.31,0,2019.72
15889,157,2,420.07,2,3,2,232,At Risk,4,Engaged New Buyers,-0.4924733580125796,-0.3210057313075212,United Kingdom,210.04,212,723.23
15891,227,1,511.68,1,2,3,123,At Risk,0,Casual Low-Value Buyers,-1.4903098981853116,1.5501802021214373,United Kingdom,511.68,0,6140.16
15894,253,2,258.25,1,3,2,132,At Risk,4,Engaged New Buyers,-1.13019550214934,-0.7836586760278298,United Kingdom,129.12,115,819.66
15895,150,1,179.17,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.20091876542897,0.05892001654871108,United Kingdom,179.17,0,2150.04
15897,194,2,208.59,1,3,1,131,At Risk,1,Dormant Former Buyers,-2.1069985991688567,-0.5757968706267949,United Kingdom,104.3,0,2503.08
15898,1,5,1383.83,5,4,4,544,Champions,2,VIP B2B Accounts,2.0185212588852153,-1.0733600924131779,United Kingdom,276.77,367,1376.29
15899,369,1,56.25,1,2,1,121,At Risk,1,Dormant Former Buyers,-3.3756468425470048,-1.2585554020056378,United Kingdom,56.25,0,675.0
15900,24,1,337.28,4,2,2,422,Promising,0,Casual Low-Value Buyers,-1.1720827864418915,0.4753390293258885,United Kingdom,337.28,0,4047.36
15901,17,3,351.73,4,4,2,442,Champions,4,Engaged New Buyers,-0.00875536858163104,-1.5608697109850416,United Kingdom,117.24,138,930.3
15903,10,7,5126.76,5,5,5,555,Champions,2,VIP B2B Accounts,2.6022628999920765,0.6309059735449238,United Kingdom,732.39,285,6565.85
15904,8,1,164.68,5,2,1,521,New Customers,1,Dormant Former Buyers,-1.439808463089238,-0.7169172870799235,United Kingdom,164.68,0,1976.16
15906,20,7,1567.69,4,5,4,454,Champions,2,VIP B2B Accounts,1.4358051816126345,-0.7706856338625913,United Kingdom,223.96,235,2434.92
15907,4,3,882.72,5,4,3,543,Champions,4,Engaged New Buyers,1.1705221313534109,-0.6879803909456558,United Kingdom,294.24,206,1564.04
15909,174,1,191.94,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.189763849929592,0.18495178314290825,United Kingdom,191.94,0,2303.28
15910,1,8,1228.88,5,5,4,554,Champions,2,VIP B2B Accounts,2.0263275959596907,-1.8684571622351727,United Kingdom,153.61,315,1423.94
