CustomerID,orders,first_purchase,last_purchase,total_revenue,avg_basket,median_basket,total_items,avg_days_between,recency_days,tenure_days,active_days,country,historical_clv,annualized_clv_proxy
15392,4,2010-12-14 15:50:00,2011-12-05 11:01:00,1535.53,383.88,332.73,1277,118.0,5,355,355,United Kingdom,1535.53,1578.78
15393,2,2011-03-03 16:58:00,2011-11-23 16:48:00,231.86,115.93,115.93,150,264.0,16,264,264,United Kingdom,231.86,320.56
15394,4,2010-12-16 12:46:00,2011-11-30 11:49:00,2183.54,545.88,502.68,910,116.0,10,348,348,United Kingdom,2183.54,2290.21
15395,1,2011-01-18 12:40:00,2011-01-18 12:40:00,107.45,107.45,107.45,17,,326,0,1,United Kingdom,107.45,1289.4
15396,1,2011-08-19 10:56:00,2011-08-19 10:56:00,288.18,288.18,288.18,122,,113,0,1,United Kingdom,288.18,3458.16
15397,1,2011-02-23 09:25:00,2011-02-23 09:25:00,94.0,94.0,94.0,20,,290,0,1,United Kingdom,94.0,1128.0
15398,2,2011-09-22 14:56:00,2011-11-23 16:47:00,1345.53,672.77,672.77,769,62.0,16,62,62,United Kingdom,1345.53,7921.27
15399,3,2011-09-21 15:57:00,2011-12-08 13:04:00,815.77,271.92,266.64,611,38.0,1,77,77,United Kingdom,815.77,3866.96
15400,5,2011-03-06 11:27:00,2011-09-08 13:57:00,716.2,143.24,105.0,390,46.25,92,186,186,United Kingdom,716.2,1405.45
15402,2,2011-05-27 13:32:00,2011-07-14 12:17:00,626.77,313.38,313.38,694,47.0,149,47,47,United Kingdom,626.77,4867.47
15405,1,2011-06-03 14:44:00,2011-06-03 14:44:00,349.1,349.1,349.1,193,,189,0,1,United Kingdom,349.1,4189.2
15406,2,2011-02-11 16:19:00,2011-11-08 13:22:00,510.71,255.36,255.36,254,269.0,31,269,269,United Kingdom,510.71,692.97
15407,4,2011-02-07 13:18:00,2011-11-06 11:55:00,1046.74,261.68,235.5,552,90.33,34,271,271,United Kingdom,1046.74,1409.82
15408,1,2011-03-20 15:02:00,2011-03-20 15:02:00,267.18,267.18,267.18,106,,264,0,1,United Kingdom,267.18,3206.16
15410,8,2011-03-23 10:15:00,2011-09-16 14:47:00,3450.84,431.36,384.67,1200,24.71,84,177,177,United Kingdom,3450.84,7116.14
15411,4,2011-06-10 12:30:00,2011-11-13 15:19:00,1348.93,337.23,291.74,529,52.0,26,156,156,United Kingdom,1348.93,3156.15
15412,1,2011-06-21 15:24:00,2011-06-21 15:24:00,190.53,190.53,190.53,108,,171,0,1,United Kingdom,190.53,2286.36
15414,3,2011-04-11 13:45:00,2011-11-30 09:50:00,774.9,258.3,353.4,443,116.0,10,232,232,United Kingdom,774.9,1219.13
15415,1,2011-01-30 14:13:00,2011-01-30 14:13:00,559.61,559.61,559.61,551,,313,0,1,United Kingdom,559.61,6715.32
15416,4,2011-03-02 08:41:00,2011-10-06 09:38:00,3984.32,996.08,884.54,2090,72.33,65,218,218,United Kingdom,3984.32,6670.99
15417,1,2011-09-15 15:26:00,2011-09-15 15:26:00,508.8,508.8,508.8,284,,85,0,1,United Kingdom,508.8,6105.6
15419,1,2011-11-15 09:23:00,2011-11-15 09:23:00,135.86,135.86,135.86,230,,25,0,1,United Kingdom,135.86,1630.32
15421,4,2011-02-02 14:36:00,2011-10-12 09:20:00,950.36,237.59,253.03,500,83.33,59,251,251,United Kingdom,950.36,1382.0
15422,2,2011-01-20 14:17:00,2011-01-20 16:17:00,97.7,48.85,48.85,38,0.0,323,0,1,United Kingdom,97.7,1172.4
15423,1,2011-11-01 14:01:00,2011-11-01 14:01:00,43.5,43.5,43.5,101,,38,0,1,United Kingdom,43.5,522.0
15424,2,2011-03-30 13:00:00,2011-03-30 13:02:00,383.34,191.67,191.67,554,0.0,254,0,1,United Kingdom,383.34,4600.08
15426,5,2010-12-05 13:55:00,2011-11-20 15:36:00,1404.07,280.81,287.64,656,87.25,19,350,350,United Kingdom,1404.07,1464.24
15427,3,2011-10-23 14:47:00,2011-11-06 14:29:00,1430.54,476.85,489.66,967,6.5,33,13,13,United Kingdom,1430.54,17166.48
15428,1,2011-11-24 16:54:00,2011-11-24 16:54:00,93.78,93.78,93.78,102,,15,0,1,United Kingdom,93.78,1125.36
15429,2,2011-09-25 13:42:00,2011-11-13 12:28:00,397.35,198.68,198.68,380,48.0,27,48,48,United Kingdom,397.35,3021.52
15432,1,2011-11-16 16:30:00,2011-11-16 16:30:00,171.19,171.19,171.19,65,,23,0,1,United Kingdom,171.19,2054.28
15433,2,2011-03-17 14:12:00,2011-05-10 10:45:00,533.3,266.65,266.65,534,53.0,214,53,53,United Kingdom,533.3,3672.73
15434,5,2011-05-23 14:18:00,2011-12-01 13:33:00,1041.48,208.3,247.5,647,47.75,8,191,191,United Kingdom,1041.48,1990.26
15435,1,2011-11-17 16:39:00,2011-11-17 16:39:00,149.29,149.29,149.29,54,,22,0,1,United Kingdom,149.29,1791.48
15436,3,2011-04-19 16:52:00,2011-11-27 16:05:00,1067.75,355.92,352.45,574,110.0,12,221,221,United Kingdom,1067.75,1763.48
15437,1,2011-03-22 13:11:00,2011-03-22 13:11:00,200.16,200.16,200.16,79,,262,0,1,United Kingdom,200.16,2401.92
15438,1,2011-07-31 14:19:00,2011-07-31 14:19:00,156.58,156.58,156.58,59,,131,0,1,United Kingdom,156.58,1878.96
15440,3,2011-05-15 11:30:00,2011-10-16 12:16:00,383.68,127.89,125.8,197,76.5,55,154,154,United Kingdom,383.68,909.37
15442,1,2011-04-05 12:24:00,2011-04-05 12:24:00,594.0,594.0,594.0,120,,249,0,1,United Kingdom,594.0,7128.0
15443,7,2011-01-23 13:25:00,2011-12-08 10:40:00,3213.59,459.08,437.71,1639,52.5,2,318,318,United Kingdom,3213.59,3688.55
15444,2,2011-10-30 16:12:00,2011-11-30 17:37:00,1411.21,705.6,705.6,759,31.0,9,31,31,United Kingdom,1411.21,16615.86
15445,1,2011-03-20 15:06:00,2011-03-20 15:06:00,113.5,113.5,113.5,58,,264,0,1,United Kingdom,113.5,1362.0
15447,1,2011-01-13 11:26:00,2011-01-13 11:26:00,155.17,155.17,155.17,85,,331,0,1,United Kingdom,155.17,1862.04
15448,1,2011-01-31 10:42:00,2011-01-31 10:42:00,494.64,494.64,494.64,232,,313,0,1,United Kingdom,494.64,5935.68
15449,3,2011-03-23 10:43:00,2011-11-13 15:02:00,974.52,324.84,326.82,812,117.0,26,235,235,United Kingdom,974.52,1513.62
15450,1,2011-11-09 17:11:00,2011-11-09 17:11:00,429.84,429.84,429.84,376,,30,0,1,United Kingdom,429.84,5158.08
15452,3,2011-03-20 15:21:00,2011-11-10 12:13:00,528.48,176.16,166.08,280,116.5,30,234,234,United Kingdom,528.48,824.34
15453,7,2011-06-05 12:37:00,2011-12-08 10:59:00,1371.77,195.97,186.96,837,30.33,2,185,185,United Kingdom,1371.77,2706.47
15454,1,2010-12-12 14:21:00,2010-12-12 14:21:00,179.1,179.1,179.1,86,,362,0,1,United Kingdom,179.1,2149.2
15456,3,2010-12-15 15:34:00,2011-03-01 13:51:00,434.59,144.86,185.7,633,37.5,283,75,75,United Kingdom,434.59,2115.0
15457,1,2011-03-22 15:31:00,2011-03-22 15:31:00,237.07,237.07,237.07,132,,262,0,1,United Kingdom,237.07,2844.84
15458,1,2011-11-14 13:08:00,2011-11-14 13:08:00,161.64,161.64,161.64,156,,25,0,1,United Kingdom,161.64,1939.68
15460,1,2010-12-20 16:08:00,2010-12-20 16:08:00,214.26,214.26,214.26,107,,354,0,1,United Kingdom,214.26,2571.12
15462,3,2011-06-05 15:36:00,2011-09-06 13:11:00,234.6,78.2,64.8,172,46.0,94,92,92,United Kingdom,234.6,930.75
15463,1,2011-11-10 12:57:00,2011-11-10 12:57:00,126.14,126.14,126.14,106,,29,0,1,United Kingdom,126.14,1513.68
15464,1,2011-01-05 15:56:00,2011-01-05 15:56:00,1044.65,1044.65,1044.65,348,,338,0,1,United Kingdom,1044.65,12535.8
15465,18,2010-12-05 10:12:00,2011-11-20 10:11:00,7354.62,408.59,392.17,1257,20.06,20,349,349,United Kingdom,7354.62,7691.79
15466,1,2011-09-15 14:08:00,2011-09-15 14:08:00,334.53,334.53,334.53,246,,85,0,1,United Kingdom,334.53,4014.36
15467,3,2011-07-10 14:42:00,2011-11-30 14:17:00,524.88,174.96,122.32,310,71.0,9,142,142,United Kingdom,524.88,1349.16
15468,2,2011-10-19 13:38:00,2011-10-19 13:49:00,467.51,233.76,233.76,155,0.0,51,0,1,United Kingdom,467.51,5610.12
15469,2,2011-08-11 16:54:00,2011-10-20 16:21:00,538.55,269.27,269.27,153,69.0,50,69,69,United Kingdom,538.55,2848.85
15471,1,2011-12-07 14:12:00,2011-12-07 14:12:00,454.48,454.48,454.48,256,,2,0,1,United Kingdom,454.48,5453.76
15472,1,2011-08-18 15:17:00,2011-08-18 15:17:00,371.56,371.56,371.56,251,,113,0,1,United Kingdom,371.56,4458.72
15473,7,2011-10-10 11:12:00,2011-11-25 15:15:00,1771.2,253.03,204.0,672,7.33,14,46,46,United Kingdom,1771.2,14054.09
15475,1,2011-09-23 15:20:00,2011-09-23 15:20:00,454.11,454.11,454.11,319,,77,0,1,United Kingdom,454.11,5449.32
15478,2,2011-10-14 11:09:00,2011-10-30 14:19:00,1399.92,699.96,699.96,575,16.0,40,16,16,United Kingdom,1399.92,16799.04
15480,1,2011-08-15 14:32:00,2011-08-15 14:32:00,905.5,905.5,905.5,303,,116,0,1,Malta,905.5,10866.0
15482,12,2010-12-16 10:08:00,2011-11-24 10:46:00,10879.76,906.65,689.93,5004,30.91,16,343,343,United Kingdom,10879.76,11577.59
15483,4,2011-03-18 12:26:00,2011-07-01 13:07:00,225.26,56.32,47.74,291,35.0,161,105,105,United Kingdom,225.26,783.05
15484,4,2011-09-22 13:31:00,2011-12-08 15:03:00,3590.41,897.6,781.82,3150,25.0,1,77,77,United Kingdom,3590.41,17019.48
15485,3,2010-12-01 13:23:00,2011-11-09 14:31:00,2564.5,854.83,939.59,1281,171.0,30,343,343,United Kingdom,2564.5,2728.99
15488,1,2011-09-08 10:11:00,2011-09-08 10:11:00,91.32,91.32,91.32,73,,93,0,1,United Kingdom,91.32,1095.84
15489,3,2011-05-12 12:54:00,2011-11-17 08:53:00,1134.28,378.09,348.26,608,93.5,23,188,188,United Kingdom,1134.28,2202.19
15491,6,2011-04-18 10:04:00,2011-09-05 15:56:00,3100.09,516.68,506.72,1646,27.6,95,140,140,United Kingdom,3100.09,8082.38
15492,2,2011-09-26 14:02:00,2011-11-11 14:53:00,659.46,329.73,329.73,483,46.0,28,46,46,United Kingdom,659.46,5232.67
15493,5,2011-03-14 11:44:00,2011-11-07 12:04:00,1953.41,390.68,404.54,551,59.0,33,238,238,United Kingdom,1953.41,2995.78
15494,2,2011-08-10 15:29:00,2011-11-18 14:51:00,1280.58,640.29,640.29,1139,99.0,21,99,99,United Kingdom,1280.58,4721.33
15497,2,2011-01-24 10:01:00,2011-11-22 11:51:00,1262.2,631.1,631.1,624,302.0,18,302,302,United Kingdom,1262.2,1525.51
15498,27,2010-12-08 12:29:00,2011-12-07 12:48:00,13316.4,493.2,450.92,6105,13.69,3,364,364,United Kingdom,13316.4,13352.98
15500,4,2011-09-19 13:47:00,2011-12-01 13:47:00,1131.56,282.89,289.25,572,23.67,8,73,73,United Kingdom,1131.56,5657.8
15502,12,2010-12-05 15:40:00,2011-11-24 12:48:00,10384.93,865.41,311.25,4236,31.73,16,353,353,United Kingdom,10384.93,10737.96
15503,1,2010-12-12 10:57:00,2010-12-12 10:57:00,141.04,141.04,141.04,70,,363,0,1,United Kingdom,141.04,1692.48
15504,1,2011-09-19 13:45:00,2011-09-19 13:45:00,52.83,52.83,52.83,33,,81,0,1,United Kingdom,52.83,633.96
15505,5,2011-07-07 13:33:00,2011-10-18 07:56:00,3610.96,722.19,644.96,2390,25.25,53,102,102,United Kingdom,3610.96,12921.57
15506,3,2011-07-24 11:45:00,2011-11-17 12:11:00,972.08,324.03,298.46,842,58.0,23,116,116,United Kingdom,972.08,3058.7
15507,1,2011-06-21 11:19:00,2011-06-21 11:19:00,475.86,475.86,475.86,160,,172,0,1,United Kingdom,475.86,5710.32
15508,6,2011-04-18 15:31:00,2011-06-03 15:43:00,1000.27,166.71,160.86,440,8.8,189,46,46,United Kingdom,1000.27,7936.92
15510,1,2011-01-13 12:10:00,2011-01-13 12:10:00,250.0,250.0,250.0,2,,331,0,1,United Kingdom,250.0,3000.0
15511,5,2011-09-15 15:05:00,2011-11-28 09:43:00,900.53,180.11,192.35,269,18.0,12,73,73,United Kingdom,900.53,4502.65
15512,2,2010-12-15 12:01:00,2011-07-07 10:20:00,121.0,60.5,60.5,68,203.0,156,203,203,United Kingdom,121.0,217.56
15513,19,2010-12-01 11:22:00,2011-11-06 14:36:00,14758.22,776.75,357.0,5709,18.56,33,340,340,United Kingdom,14758.22,15843.38
15514,11,2010-12-10 13:50:00,2011-11-27 14:40:00,4023.72,365.79,355.23,2098,34.8,12,352,352,United Kingdom,4023.72,4172.32
15516,3,2011-10-24 11:33:00,2011-10-26 10:51:00,62.43,20.81,8.67,27,0.5,45,1,1,United Kingdom,62.43,749.16
15517,1,2011-04-20 14:02:00,2011-04-20 14:02:00,267.03,267.03,267.03,293,,233,0,1,United Kingdom,267.03,3204.36
15518,8,2011-01-11 12:55:00,2011-10-06 13:05:00,1921.55,240.19,279.79,1263,37.71,64,268,268,United Kingdom,1921.55,2617.04
15520,1,2011-12-08 10:58:00,2011-12-08 10:58:00,343.5,343.5,343.5,314,,2,0,1,United Kingdom,343.5,4122.0
15521,8,2011-03-30 09:15:00,2011-10-30 13:42:00,3000.2,375.02,438.94,1836,30.29,40,214,214,United Kingdom,3000.2,5117.16
15522,2,2011-09-13 12:26:00,2011-11-07 11:26:00,397.99,199.0,199.0,572,54.0,33,54,54,United Kingdom,397.99,2690.12
15523,1,2011-09-16 16:29:00,2011-09-16 16:29:00,412.01,412.01,412.01,132,,84,0,1,United Kingdom,412.01,4944.12
15524,1,2011-11-15 12:09:00,2011-11-15 12:09:00,440.0,440.0,440.0,4,,25,0,1,United Kingdom,440.0,5280.0
15525,3,2010-12-01 13:17:00,2011-12-07 14:43:00,734.37,244.79,265.68,387,185.0,2,371,371,United Kingdom,734.37,722.49
15526,2,2011-11-06 15:01:00,2011-11-06 15:04:00,148.44,74.22,74.22,24,0.0,33,0,1,United Kingdom,148.44,1781.28
15527,8,2010-12-20 14:15:00,2011-11-21 12:17:00,2428.53,303.57,262.4,991,47.43,19,335,335,United Kingdom,2428.53,2646.01
15528,1,2011-03-30 16:14:00,2011-03-30 16:14:00,229.33,229.33,229.33,123,,254,0,1,United Kingdom,229.33,2751.96
15529,11,2010-12-08 12:24:00,2011-11-17 11:29:00,3962.6,360.24,366.18,3455,33.8,23,343,343,United Kingdom,3962.6,4216.76
15530,4,2011-04-07 11:16:00,2011-11-18 12:25:00,1497.31,374.33,385.68,938,74.67,22,225,225,United Kingdom,1497.31,2428.97
15531,2,2011-11-09 17:47:00,2011-12-01 18:43:00,1972.39,986.2,986.2,1085,22.0,8,22,22,United Kingdom,1972.39,23668.68
15532,4,2010-12-16 16:45:00,2011-11-14 14:51:00,1564.73,391.18,352.02,515,110.33,25,332,332,United Kingdom,1564.73,1720.26
15533,3,2011-09-11 15:41:00,2011-11-20 15:35:00,807.57,269.19,252.83,289,34.5,19,69,69,United Kingdom,807.57,4271.93
15535,4,2011-01-16 12:35:00,2011-06-19 16:02:00,502.9,125.72,121.93,135,51.33,173,154,154,United Kingdom,502.9,1191.94
15537,1,2011-06-29 13:10:00,2011-06-29 13:10:00,110.92,110.92,110.92,29,,163,0,1,United Kingdom,110.92,1331.04
15539,1,2011-12-02 13:36:00,2011-12-02 13:36:00,538.46,538.46,538.46,410,,7,0,1,United Kingdom,538.46,6461.52
15540,1,2011-11-28 13:51:00,2011-11-28 13:51:00,213.3,213.3,213.3,200,,11,0,1,United Kingdom,213.3,2559.6
15541,1,2011-08-17 14:58:00,2011-08-17 14:58:00,85.13,85.13,85.13,49,,114,0,1,United Kingdom,85.13,1021.56
15543,1,2011-02-24 15:26:00,2011-02-24 15:26:00,127.86,127.86,127.86,86,,288,0,1,United Kingdom,127.86,1534.32
15544,9,2010-12-02 12:47:00,2011-11-30 16:43:00,3546.71,394.08,365.1,3109,45.0,9,363,363,United Kingdom,3546.71,3566.25
15545,2,2010-12-03 17:28:00,2011-10-16 13:24:00,288.97,144.49,144.49,162,316.0,54,316,316,United Kingdom,288.97,333.78
15547,14,2010-12-12 13:26:00,2011-12-02 12:52:00,4910.6,350.76,322.36,3999,26.92,7,354,354,United Kingdom,4910.6,5063.19
15549,3,2011-01-27 15:38:00,2011-09-23 16:22:00,1681.46,560.49,689.58,694,119.0,77,239,239,United Kingdom,1681.46,2567.92
15550,4,2011-02-11 12:49:00,2011-12-05 15:38:00,575.63,143.91,141.74,295,98.67,4,297,297,United Kingdom,575.63,707.42
15551,1,2011-11-03 12:37:00,2011-11-03 12:37:00,436.06,436.06,436.06,218,,37,0,1,United Kingdom,436.06,5232.72
15552,1,2011-05-06 14:47:00,2011-05-06 14:47:00,90.12,90.12,90.12,60,,217,0,1,United Kingdom,90.12,1081.44
15553,1,2011-10-10 14:02:00,2011-10-10 14:02:00,428.93,428.93,428.93,449,,60,0,1,United Kingdom,428.93,5147.16
15554,1,2011-03-07 09:00:00,2011-03-07 09:00:00,217.2,217.2,217.2,74,,278,0,1,United Kingdom,217.2,2606.4
15555,16,2010-12-05 14:45:00,2011-11-27 16:19:00,4794.86,299.68,273.1,4427,23.47,12,357,357,United Kingdom,4794.86,4902.31
15556,1,2011-11-15 16:08:00,2011-11-15 16:08:00,279.77,279.77,279.77,236,,24,0,1,United Kingdom,279.77,3357.24
15557,1,2011-11-11 12:46:00,2011-11-11 12:46:00,468.91,468.91,468.91,213,,29,0,1,United Kingdom,468.91,5626.92
15561,4,2011-05-08 11:38:00,2011-11-28 11:07:00,800.59,200.15,222.28,267,67.33,12,203,203,United Kingdom,800.59,1439.48
15562,1,2010-12-23 09:55:00,2010-12-23 09:55:00,134.55,134.55,134.55,39,,352,0,1,United Kingdom,134.55,1614.6
15563,4,2010-12-16 11:27:00,2011-11-17 14:50:00,1400.44,350.11,367.81,1501,112.0,22,336,336,United Kingdom,1400.44,1521.31
15565,2,2011-09-30 10:44:00,2011-10-20 14:33:00,173.16,86.58,86.58,60,20.0,50,20,20,United Kingdom,173.16,2077.92
15567,1,2011-11-21 10:48:00,2011-11-21 10:48:00,186.01,186.01,186.01,223,,19,0,1,United Kingdom,186.01,2232.12
15568,3,2011-09-27 14:37:00,2011-12-07 11:27:00,758.29,252.76,228.31,461,34.5,3,70,70,United Kingdom,758.29,3953.94
15569,5,2011-01-11 13:26:00,2011-08-28 10:15:00,1375.71,275.14,244.8,666,56.75,104,228,228,United Kingdom,1375.71,2202.34
15570,12,2010-12-05 12:57:00,2011-12-02 14:47:00,4148.82,345.74,308.08,2063,32.36,7,362,362,United Kingdom,4148.82,4183.2
15571,4,2011-09-22 13:15:00,2011-11-28 10:02:00,650.43,162.61,163.24,264,21.67,12,66,66,United Kingdom,650.43,3597.08
15572,7,2011-03-06 14:44:00,2011-12-05 10:09:00,2533.42,361.92,256.76,1213,45.17,5,273,273,United Kingdom,2533.42,3387.17
15573,2,2011-09-15 12:16:00,2011-11-08 11:38:00,591.19,295.59,295.59,355,53.0,32,53,53,United Kingdom,591.19,4071.4
15574,4,2010-12-02 15:46:00,2011-06-15 12:01:00,675.64,168.91,161.43,332,64.33,178,194,194,United Kingdom,675.64,1271.18
15576,1,2011-11-02 12:03:00,2011-11-02 12:03:00,921.37,921.37,921.37,394,,38,0,1,United Kingdom,921.37,11056.44
15577,3,2011-02-07 13:32:00,2011-07-11 17:03:00,258.88,86.29,72.38,89,77.0,151,154,154,United Kingdom,258.88,613.58
15578,1,2011-06-30 13:03:00,2011-06-30 13:03:00,127.1,127.1,127.1,52,,162,0,1,United Kingdom,127.1,1525.2
15579,2,2011-01-30 12:09:00,2011-10-02 12:45:00,327.6,163.8,163.8,117,245.0,69,245,245,United Kingdom,327.6,488.06
15581,13,2010-12-08 14:38:00,2011-08-11 09:38:00,3675.77,282.75,67.79,283,19.92,121,245,245,United Kingdom,3675.77,5476.15
15582,3,2011-05-03 13:36:00,2011-11-15 09:55:00,682.91,227.64,237.9,453,97.5,25,195,195,United Kingdom,682.91,1278.27
15584,4,2011-06-30 16:39:00,2011-11-16 10:55:00,720.86,180.22,147.23,313,45.67,24,138,138,United Kingdom,720.86,1906.62
15585,1,2011-06-16 08:38:00,2011-06-16 08:38:00,455.3,455.3,455.3,320,,177,0,1,United Kingdom,455.3,5463.6
15587,4,2010-12-23 09:59:00,2011-10-20 13:37:00,913.68,228.42,228.42,312,100.33,50,301,301,United Kingdom,913.68,1107.95
15589,3,2011-02-02 10:46:00,2011-03-29 09:54:00,478.53,159.51,184.95,243,27.0,256,54,54,United Kingdom,478.53,3234.51
15592,1,2011-10-24 08:59:00,2011-10-24 08:59:00,388.58,388.58,388.58,354,,47,0,1,United Kingdom,388.58,4662.96
15593,1,2011-09-30 11:46:00,2011-09-30 11:46:00,199.8,199.8,199.8,60,,71,0,1,United Kingdom,199.8,2397.6
15594,5,2011-04-19 10:08:00,2011-11-24 08:53:00,1771.78,354.36,267.91,983,54.5,16,218,218,United Kingdom,1771.78,2966.51
15596,5,2010-12-09 16:10:00,2011-08-31 10:55:00,1406.59,281.32,309.19,561,65.5,101,264,264,United Kingdom,1406.59,1944.72
15597,1,2011-11-04 13:26:00,2011-11-04 13:26:00,324.57,324.57,324.57,279,,35,0,1,United Kingdom,324.57,3894.84
15598,1,2011-10-17 16:04:00,2011-10-17 16:04:00,240.68,240.68,240.68,160,,53,0,1,United Kingdom,240.68,2888.16
15599,2,2011-05-19 13:05:00,2011-11-13 11:44:00,761.74,380.87,380.87,718,177.0,27,177,177,United Kingdom,761.74,1570.82
15601,14,2010-12-02 10:39:00,2011-11-28 15:15:00,6776.56,484.04,465.06,4983,27.23,11,361,361,United Kingdom,6776.56,6851.65
15602,9,2010-12-06 15:35:00,2011-12-01 14:14:00,1297.87,144.21,125.04,1137,44.38,8,359,359,United Kingdom,1297.87,1319.56
15603,1,2011-09-22 10:04:00,2011-09-22 10:04:00,48.48,48.48,48.48,96,,79,0,1,United Kingdom,48.48,581.76
15604,1,2011-10-18 14:47:00,2011-10-18 14:47:00,216.39,216.39,216.39,159,,52,0,1,United Kingdom,216.39,2596.68
15605,5,2010-12-01 13:38:00,2011-11-03 14:17:00,1198.23,239.65,204.6,441,83.75,36,337,337,United Kingdom,1198.23,1297.79
15606,9,2011-01-19 12:07:00,2011-10-09 15:47:00,2920.16,324.46,305.7,892,32.5,61,263,263,United Kingdom,2920.16,4052.69
15607,1,2011-01-07 12:44:00,2011-01-07 12:44:00,104.76,104.76,104.76,202,,337,0,1,United Kingdom,104.76,1257.12
15608,4,2011-08-11 09:56:00,2011-11-11 13:20:00,1093.68,273.42,204.04,714,30.33,28,92,92,United Kingdom,1093.68,4339.06
15609,1,2011-06-08 13:00:00,2011-06-08 13:00:00,298.48,298.48,298.48,148,,184,0,1,United Kingdom,298.48,3581.76
15610,1,2011-10-19 10:36:00,2011-10-19 10:36:00,112.46,112.46,112.46,66,,52,0,1,United Kingdom,112.46,1349.52
15611,13,2011-01-09 11:32:00,2011-11-30 12:36:00,1591.45,122.42,104.2,504,26.67,10,325,325,United Kingdom,1591.45,1787.32
15612,2,2011-10-09 12:49:00,2011-11-03 14:52:00,195.15,97.58,97.58,52,25.0,36,25,25,United Kingdom,195.15,2341.8
15615,23,2010-12-15 16:21:00,2011-11-29 14:42:00,10399.74,452.16,520.54,5508,15.45,10,348,348,United Kingdom,10399.74,10907.77
15618,4,2011-07-26 10:13:00,2011-11-07 08:34:00,776.85,194.21,172.32,454,34.33,33,103,103,United Kingdom,776.85,2752.92
15619,1,2011-11-29 08:14:00,2011-11-29 08:14:00,336.4,336.4,336.4,136,,11,0,1,United Kingdom,336.4,4036.8
15620,3,2010-12-16 14:34:00,2011-10-14 12:41:00,1553.18,517.73,450.52,915,150.5,57,301,301,United Kingdom,1553.18,1883.42
15621,4,2011-11-18 11:49:00,2011-12-05 14:01:00,1293.03,323.26,358.62,501,5.33,4,17,17,United Kingdom,1293.03,15516.36
15622,9,2011-03-02 13:42:00,2011-10-27 16:44:00,3709.56,412.17,302.8,1674,29.62,43,239,239,United Kingdom,3709.56,5665.23
15623,1,2011-07-21 17:26:00,2011-07-21 17:26:00,301.03,301.03,301.03,125,,141,0,1,United Kingdom,301.03,3612.36
15624,4,2011-03-28 13:32:00,2011-08-15 11:38:00,588.13,147.03,155.7,357,46.0,117,139,139,United Kingdom,588.13,1544.37
15625,4,2011-04-18 14:01:00,2011-08-28 10:21:00,1534.26,383.56,294.5,1188,43.0,104,131,131,United Kingdom,1534.26,4274.85
15626,2,2011-01-14 10:10:00,2011-09-26 10:03:00,675.8,337.9,337.9,766,254.0,75,254,254,United Kingdom,675.8,971.13
15628,9,2010-12-08 09:51:00,2011-12-05 10:24:00,2870.24,318.92,314.11,1894,44.75,5,362,362,United Kingdom,2870.24,2894.03
15630,2,2011-05-19 10:16:00,2011-10-25 15:36:00,1186.35,593.17,593.17,800,159.0,45,159,159,United Kingdom,1186.35,2723.38
15632,8,2011-03-10 08:29:00,2011-11-24 09:51:00,3285.31,410.66,390.1,2109,36.57,16,259,259,United Kingdom,3285.31,4629.88
15634,1,2011-11-22 16:28:00,2011-11-22 16:28:00,243.55,243.55,243.55,99,,17,0,1,United Kingdom,243.55,2922.6
15636,2,2011-03-02 14:50:00,2011-09-11 11:17:00,724.76,362.38,362.38,284,192.0,90,192,192,United Kingdom,724.76,1377.8
15637,1,2011-10-18 08:28:00,2011-10-18 08:28:00,223.36,223.36,223.36,128,,53,0,1,United Kingdom,223.36,2680.32
15639,1,2011-07-28 14:30:00,2011-07-28 14:30:00,425.32,425.32,425.32,323,,134,0,1,United Kingdom,425.32,5103.84
15640,15,2010-12-02 15:40:00,2011-12-05 14:35:00,12416.11,827.74,892.24,6572,25.71,4,367,367,United Kingdom,12416.11,12348.45
15641,4,2010-12-15 14:45:00,2011-08-26 14:04:00,1887.2,471.8,498.5,1562,84.0,105,253,253,United Kingdom,1887.2,2722.64
15643,3,2011-03-02 14:34:00,2011-06-01 07:38:00,664.0,221.33,287.45,246,45.0,192,90,90,United Kingdom,664.0,2692.89
15644,4,2011-03-23 15:37:00,2011-06-26 14:54:00,803.54,200.88,193.4,550,31.0,166,94,94,United Kingdom,803.54,3120.13
15645,1,2011-11-21 11:55:00,2011-11-21 11:55:00,612.01,612.01,612.01,256,,19,0,1,United Kingdom,612.01,7344.12
15646,3,2010-12-02 16:59:00,2011-07-05 09:53:00,447.64,149.21,150.24,394,107.0,158,214,214,United Kingdom,447.64,763.5
15648,2,2011-03-17 18:59:00,2011-05-19 15:53:00,639.5,319.75,319.75,218,62.0,204,62,62,United Kingdom,639.5,3764.8
15649,2,2010-12-07 10:06:00,2011-01-07 13:34:00,816.0,408.0,408.0,192,31.0,336,31,31,United Kingdom,816.0,9607.74
